STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",19/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",20/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",21/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",22/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",23/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",24/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",25/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",26/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",27/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",28/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",29/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",30/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",31/03/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",01/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",02/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",03/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",04/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",05/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",06/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",07/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",08/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",19/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",20/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",21/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",22/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",23/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",24/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",25/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",26/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",27/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",28/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",29/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",30/04/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",01/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",02/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",03/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",04/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",05/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",06/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",07/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",08/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",19/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",20/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",21/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",22/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",23/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",24/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",25/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",26/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",27/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",28/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",29/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",30/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",31/05/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",01/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",02/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",03/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",04/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",05/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",06/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",07/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",08/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",19/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",20/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",21/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",22/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",23/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",24/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",25/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",26/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",27/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",28/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",29/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",30/06/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",01/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",02/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",03/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",04/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",05/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",06/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",07/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",08/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",19/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",20/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",21/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",22/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",23/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",24/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",25/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",26/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",27/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",28/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",29/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",30/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",31/07/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",01/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",02/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",03/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",04/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",05/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",06/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",07/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",08/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",09/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",10/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",11/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",12/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",13/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",14/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",15/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",16/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",17/08/2023,,,,
US1AKFN0015,"FAIRBANKS 5.7 N, AK US",18/08/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",07/01/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",08/01/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",09/01/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",23/02/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",24/02/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",25/02/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",26/02/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",02/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",03/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",09/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",10/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",14/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",24/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",25/03/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",01/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",03/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",05/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",06/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",17/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",18/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",30/04/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",02/05/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",09/05/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",17/05/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",22/05/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",26/05/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",02/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",03/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",13/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",18/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",29/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",30/06/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",07/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",08/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",09/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",12/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",14/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",15/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",16/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",19/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",20/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",21/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",26/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",30/07/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",17/08/2023,,,,
US1AKFN0031,"FAIRBANKS 7.2 NNE, AK US",18/08/2023,,,,
USC00506581,"NORTH POLE, AK US",01/01/2023,,25,-12,5
USC00506581,"NORTH POLE, AK US",02/01/2023,,11,1,1
USC00506581,"NORTH POLE, AK US",03/01/2023,,2,-8,-8
USC00506581,"NORTH POLE, AK US",04/01/2023,,1,-10,1
USC00506581,"NORTH POLE, AK US",05/01/2023,,7,-10,-10
USC00506581,"NORTH POLE, AK US",06/01/2023,,2,-12,2
USC00506581,"NORTH POLE, AK US",07/01/2023,,6,1,3
USC00506581,"NORTH POLE, AK US",08/01/2023,,5,3,5
USC00506581,"NORTH POLE, AK US",09/01/2023,,5,-7,-7
USC00506581,"NORTH POLE, AK US",10/01/2023,,10,-11,9
USC00506581,"NORTH POLE, AK US",11/01/2023,,11,-7,-6
USC00506581,"NORTH POLE, AK US",12/01/2023,,-1,-15,-15
USC00506581,"NORTH POLE, AK US",13/01/2023,,-7,-15,-15
USC00506581,"NORTH POLE, AK US",14/01/2023,,4,-17,-3
USC00506581,"NORTH POLE, AK US",15/01/2023,,11,-4,-1
USC00506581,"NORTH POLE, AK US",16/01/2023,,4,-8,-7
USC00506581,"NORTH POLE, AK US",17/01/2023,,-4,-15,-15
USC00506581,"NORTH POLE, AK US",18/01/2023,,-13,-18,-17
USC00506581,"NORTH POLE, AK US",19/01/2023,,-8,-18,-16
USC00506581,"NORTH POLE, AK US",20/01/2023,,-3,-16,-4
USC00506581,"NORTH POLE, AK US",21/01/2023,,6,-12,-12
USC00506581,"NORTH POLE, AK US",22/01/2023,,-12,-28,-16
USC00506581,"NORTH POLE, AK US",23/01/2023,,-7,-17,-8
USC00506581,"NORTH POLE, AK US",24/01/2023,,-3,-12,-11
USC00506581,"NORTH POLE, AK US",25/01/2023,,3,-13,3
USC00506581,"NORTH POLE, AK US",26/01/2023,,8,-2,0
USC00506581,"NORTH POLE, AK US",27/01/2023,,8,-12,8
USC00506581,"NORTH POLE, AK US",28/01/2023,,17,6,14
USC00506581,"NORTH POLE, AK US",29/01/2023,,22,14,19
USC00506581,"NORTH POLE, AK US",30/01/2023,,25,19,19
USC00506581,"NORTH POLE, AK US",31/01/2023,,19,11,11
USC00506581,"NORTH POLE, AK US",01/02/2023,,11,4,8
USC00506581,"NORTH POLE, AK US",02/02/2023,,9,4,4
USC00506581,"NORTH POLE, AK US",03/02/2023,,10,2,4
USC00506581,"NORTH POLE, AK US",04/02/2023,,11,-6,-5
USC00506581,"NORTH POLE, AK US",05/02/2023,,12,-13,12
USC00506581,"NORTH POLE, AK US",06/02/2023,,14,-7,-7
USC00506581,"NORTH POLE, AK US",07/02/2023,,6,-12,-12
USC00506581,"NORTH POLE, AK US",08/02/2023,,5,-12,-1
USC00506581,"NORTH POLE, AK US",09/02/2023,,-1,-17,-10
USC00506581,"NORTH POLE, AK US",10/02/2023,,-6,-19,-15
USC00506581,"NORTH POLE, AK US",11/02/2023,,5,-15,-7
USC00506581,"NORTH POLE, AK US",12/02/2023,,2,-7,2
USC00506581,"NORTH POLE, AK US",13/02/2023,,4,-7,-7
USC00506581,"NORTH POLE, AK US",14/02/2023,,7,-20,-10
USC00506581,"NORTH POLE, AK US",15/02/2023,,-3,-17,-17
USC00506581,"NORTH POLE, AK US",16/02/2023,,-3,-25,-14
USC00506581,"NORTH POLE, AK US",17/02/2023,,7,-14,5
USC00506581,"NORTH POLE, AK US",18/02/2023,,18,-3,-3
USC00506581,"NORTH POLE, AK US",19/02/2023,,8,-5,7
USC00506581,"NORTH POLE, AK US",20/02/2023,,14,4,13
USC00506581,"NORTH POLE, AK US",21/02/2023,,17,8,11
USC00506581,"NORTH POLE, AK US",22/02/2023,,17,1,15
USC00506581,"NORTH POLE, AK US",23/02/2023,,21,15,20
USC00506581,"NORTH POLE, AK US",24/02/2023,,26,8,8
USC00506581,"NORTH POLE, AK US",25/02/2023,,18,4,8
USC00506581,"NORTH POLE, AK US",26/02/2023,,11,-21,-21
USC00506581,"NORTH POLE, AK US",27/02/2023,,-4,-36,-24
USC00506581,"NORTH POLE, AK US",28/02/2023,,12,-25,11
USC00506581,"NORTH POLE, AK US",01/03/2023,,14,-6,5
USC00506581,"NORTH POLE, AK US",02/03/2023,,9,2,2
USC00506581,"NORTH POLE, AK US",03/03/2023,,2,-19,-19
USC00506581,"NORTH POLE, AK US",04/03/2023,,1,-21,-8
USC00506581,"NORTH POLE, AK US",05/03/2023,,17,-10,4
USC00506581,"NORTH POLE, AK US",06/03/2023,,26,2,22
USC00506581,"NORTH POLE, AK US",07/03/2023,,35,19,20
USC00506581,"NORTH POLE, AK US",08/03/2023,,28,10,26
USC00506581,"NORTH POLE, AK US",09/03/2023,,29,19,19
USC00506581,"NORTH POLE, AK US",10/03/2023,,20,-3,-3
USC00506581,"NORTH POLE, AK US",11/03/2023,,20,-12,-1
USC00506581,"NORTH POLE, AK US",12/03/2023,,10,-5,4
USC00506581,"NORTH POLE, AK US",13/03/2023,,8,-11,-5
USC00506581,"NORTH POLE, AK US",14/03/2023,,8,-12,1
USC00506581,"NORTH POLE, AK US",15/03/2023,,8,-8,-2
USC00506581,"NORTH POLE, AK US",16/03/2023,,10,-19,-11
USC00506581,"NORTH POLE, AK US",17/03/2023,,19,-23,12
USC00506581,"NORTH POLE, AK US",18/03/2023,,34,12,30
USC00506581,"NORTH POLE, AK US",19/03/2023,,41,13,13
USC00506581,"NORTH POLE, AK US",20/03/2023,,40,6,16
USC00506581,"NORTH POLE, AK US",21/03/2023,,36,10,16
USC00506581,"NORTH POLE, AK US",22/03/2023,,40,9,31
USC00506581,"NORTH POLE, AK US",23/03/2023,,34,12,12
USC00506581,"NORTH POLE, AK US",24/03/2023,,23,1,1
USC00506581,"NORTH POLE, AK US",25/03/2023,,22,-1,9
USC00506581,"NORTH POLE, AK US",26/03/2023,,35,9,29
USC00506581,"NORTH POLE, AK US",27/03/2023,,40,28,29
USC00506581,"NORTH POLE, AK US",28/03/2023,,29,12,12
USC00506581,"NORTH POLE, AK US",29/03/2023,,33,12,25
USC00506581,"NORTH POLE, AK US",30/03/2023,,34,20,22
USC00506581,"NORTH POLE, AK US",31/03/2023,,22,15,17
USC00506581,"NORTH POLE, AK US",01/04/2023,,27,10,22
USC00506581,"NORTH POLE, AK US",02/04/2023,,29,18,18
USC00506581,"NORTH POLE, AK US",03/04/2023,,35,2,24
USC00506581,"NORTH POLE, AK US",04/04/2023,,39,21,26
USC00506581,"NORTH POLE, AK US",05/04/2023,,27,15,15
USC00506581,"NORTH POLE, AK US",06/04/2023,,17,1,2
USC00506581,"NORTH POLE, AK US",07/04/2023,,20,-10,8
USC00506581,"NORTH POLE, AK US",08/04/2023,,15,-8,10
USC00506581,"NORTH POLE, AK US",09/04/2023,,10,3,3
USC00506581,"NORTH POLE, AK US",10/04/2023,,13,-8,4
USC00506581,"NORTH POLE, AK US",11/04/2023,,16,-3,9
USC00506581,"NORTH POLE, AK US",12/04/2023,,26,8,13
USC00506581,"NORTH POLE, AK US",13/04/2023,,26,0,14
USC00506581,"NORTH POLE, AK US",14/04/2023,,37,14,24
USC00506581,"NORTH POLE, AK US",15/04/2023,,36,19,26
USC00506581,"NORTH POLE, AK US",16/04/2023,,31,20,20
USC00506581,"NORTH POLE, AK US",17/04/2023,,31,18,25
USC00506581,"NORTH POLE, AK US",18/04/2023,,29,20,20
USC00506581,"NORTH POLE, AK US",19/04/2023,,42,19,30
USC00506581,"NORTH POLE, AK US",20/04/2023,,47,25,26
USC00506581,"NORTH POLE, AK US",21/04/2023,,42,24,36
USC00506581,"NORTH POLE, AK US",22/04/2023,,36,14,14
USC00506581,"NORTH POLE, AK US",23/04/2023,,17,6,14
USC00506581,"NORTH POLE, AK US",24/04/2023,,23,10,18
USC00506581,"NORTH POLE, AK US",25/04/2023,,40,14,29
USC00506581,"NORTH POLE, AK US",26/04/2023,,41,21,32
USC00506581,"NORTH POLE, AK US",27/04/2023,,47,28,31
USC00506581,"NORTH POLE, AK US",28/04/2023,,50,26,31
USC00506581,"NORTH POLE, AK US",29/04/2023,,57,26,49
USC00506581,"NORTH POLE, AK US",30/04/2023,,54,34,42
USC00506581,"NORTH POLE, AK US",01/05/2023,,60,34,45
USC00506581,"NORTH POLE, AK US",02/05/2023,,53,35,40
USC00506581,"NORTH POLE, AK US",03/05/2023,,52,27,39
USC00506581,"NORTH POLE, AK US",04/05/2023,,52,34,35
USC00506581,"NORTH POLE, AK US",05/05/2023,,56,27,42
USC00506581,"NORTH POLE, AK US",06/05/2023,,53,35,38
USC00506581,"NORTH POLE, AK US",07/05/2023,,54,28,42
USC00506581,"NORTH POLE, AK US",08/05/2023,,55,31,36
USC00506581,"NORTH POLE, AK US",09/05/2023,,55,31,37
USC00506581,"NORTH POLE, AK US",10/05/2023,,61,30,37
USC00506581,"NORTH POLE, AK US",11/05/2023,,61,35,43
USC00506581,"NORTH POLE, AK US",12/05/2023,,64,32,47
USC00506581,"NORTH POLE, AK US",13/05/2023,,67,39,49
USC00506581,"NORTH POLE, AK US",14/05/2023,,66,31,45
USC00506581,"NORTH POLE, AK US",15/05/2023,,64,34,48
USC00506581,"NORTH POLE, AK US",16/05/2023,,67,34,45
USC00506581,"NORTH POLE, AK US",17/05/2023,,62,34,46
USC00506581,"NORTH POLE, AK US",18/05/2023,,64,35,53
USC00506581,"NORTH POLE, AK US",19/05/2023,,79,49,59
USC00506581,"NORTH POLE, AK US",20/05/2023,,74,49,62
USC00506581,"NORTH POLE, AK US",21/05/2023,,71,49,54
USC00506581,"NORTH POLE, AK US",22/05/2023,,59,45,47
USC00506581,"NORTH POLE, AK US",23/05/2023,,69,38,52
USC00506581,"NORTH POLE, AK US",24/05/2023,,68,40,50
USC00506581,"NORTH POLE, AK US",25/05/2023,,74,43,61
USC00506581,"NORTH POLE, AK US",26/05/2023,,63,50,50
USC00506581,"NORTH POLE, AK US",27/05/2023,,67,42,54
USC00506581,"NORTH POLE, AK US",28/05/2023,,62,45,48
USC00506581,"NORTH POLE, AK US",29/05/2023,,50,46,47
USC00506581,"NORTH POLE, AK US",30/05/2023,,48,42,46
USC00506581,"NORTH POLE, AK US",31/05/2023,,55,40,40
USC00506581,"NORTH POLE, AK US",01/06/2023,,48,33,42
USC00506581,"NORTH POLE, AK US",02/06/2023,,47,39,41
USC00506581,"NORTH POLE, AK US",03/06/2023,,65,36,52
USC00506581,"NORTH POLE, AK US",04/06/2023,,64,42,49
USC00506581,"NORTH POLE, AK US",05/06/2023,,75,42,55
USC00506581,"NORTH POLE, AK US",06/06/2023,,79,46,63
USC00506581,"NORTH POLE, AK US",07/06/2023,,78,53,53
USC00506581,"NORTH POLE, AK US",08/06/2023,,72,51,62
USC00506581,"NORTH POLE, AK US",09/06/2023,,71,57,57
USC00506581,"NORTH POLE, AK US",10/06/2023,,67,50,56
USC00506581,"NORTH POLE, AK US",11/06/2023,,66,51,55
USC00506581,"NORTH POLE, AK US",12/06/2023,,65,46,50
